player,pitch,x,y,release_speed,release_spin
Brandon Woodruff,2-Seam Fastball,-0.653929417,2.483019163,95.99921569,2164.707843
Brandon Woodruff,4-Seam Fastball,0.239761167,2.925436832,96.34768824,2256.899604
Brandon Woodruff,Changeup,-0.517816962,1.859821307,86.95,1791.72242
Brandon Woodruff,Curveball,-0.422214676,2.430605599,81.1972973,2297.888889
Brandon Woodruff,Slider,0.597846588,2.025275753,88.38647959,2324.325581
Brandon Workman,4-Seam Fastball,0.112927162,3.469081891,92.86634845,2126.417661
Brandon Workman,Cutter,0.571096305,2.573357772,87.02875,2195.517241
Brandon Workman,Knuckle Curve,-0.100181495,2.091307563,80.57367521,2608.049573
Brendan McKay,4-Seam Fastball,0.270635922,2.741599214,93.69023904,2231.141434
Brendan McKay,Changeup,0.915309793,2.42615399,86.4125,1667.78125
Brendan McKay,Curveball,-0.212877866,2.130397275,81.6526087,2032.36087
Brendan McKay,Cutter,-0.61746079,2.482696626,89.05175439,2151.719298
Brent Suter,2-Seam Fastball,-0.122210538,1.683361112,87.56666667,2185.222222
Brent Suter,4-Seam Fastball,0.012817798,3.002247509,87.49942197,2135.485549
Brent Suter,Changeup,0.914268241,2.318090211,80.4744186,1545.883721
Brent Suter,Curveball,-0.647855546,1.775324261,73.9625,2262.875
Brett Anderson,4-Seam Fastball,-0.473309519,2.563980248,89.36888889,2028.181818
Brett Anderson,Changeup,0.482307986,2.033147358,82.57058824,1481.333333
Brett Anderson,Knuckle Curve,0.159593178,1.96608998,75.63655172,2393.282759
Brett Anderson,Sinker,0.392963394,2.090361425,90.7072103,1798.657487
Brett Anderson,Slider,-0.480289613,1.85973125,81.86820926,2384.251509
Brett Martin,2-Seam Fastball,0.529792098,2.218763349,93.55630252,2272.268908
Brett Martin,4-Seam Fastball,-0.390421728,2.713609645,94.01554054,2348.398649
Brett Martin,Curveball,0.055114559,1.93745,80.8929078,2256.262411
Brett Martin,Slider,-0.341597018,1.832517648,85.12997118,2276.314286
Brian Dozier,Curveball,-0.609117288,3.197422441,68.92666667,1763.533333
Brian Flynn,2-Seam Fastball,0.494465783,2.367310062,90.33850267,2226.903743
Brian Flynn,4-Seam Fastball,-0.41293161,2.522470584,90.74285714,2263.819048
Brian Flynn,Changeup,0.707568594,1.866191567,82.57142857,1670.571429
Brian Flynn,Slider,-0.609491054,1.572377938,82.43738318,2322.994764
Brian Johnson,2-Seam Fastball,-0.542424153,2.402690237,88.88,2335.6
Brian Johnson,4-Seam Fastball,-0.068879865,3.004973505,88.88829787,2296.815603
Brian Johnson,Changeup,0.53500042,2.726865542,84.08333333,1953.5
Brian Johnson,Curveball,-0.29564645,1.647256544,74.9329588,2696.621723
Brian Johnson,Slider,-0.438353608,1.810489452,77.60776699,2574.292079
Brian Moran,2-Seam Fastball,0.871859105,2.694741601,84.825,2243.75
Brian Moran,4-Seam Fastball,0.130099439,2.805247794,84.39661017,2298.169492
Brian Moran,Curveball,-0.501319938,1.894025107,71.94489796,2422.857143
Brian Schlitter,4-Seam Fastball,-0.128012394,2.936964002,93.375,2055.666667
Brian Schlitter,Cutter,0.717420474,1.799535071,86.64545455,2166.590909
Brian Schlitter,Sinker,-0.499578438,1.947873611,93.02,2065.843478
Brock Burke,2-Seam Fastball,0.65208205,2.379785432,90.75681818,2093.136364
Brock Burke,4-Seam Fastball,-0.273988665,2.77468546,91.96165049,2193.92233
Brock Burke,Changeup,0.106994196,2.106083487,85.19041096,2169.671233
Brock Burke,Curveball,-0.582970948,2.35804867,80.29150943,2200.746269
Brock Burke,Slider,-1.340521107,1.684147562,84.73333333,2327.666667
Brock Stewart,2-Seam Fastball,-0.10428298,2.296788437,91.48902954,2411.135021
Brock Stewart,4-Seam Fastball,-0.434750132,2.914232474,91.65769231,2407.538462
Brock Stewart,Changeup,-0.966041071,1.72484785,82.70615385,1653.046154
Brock Stewart,Slider,0.489442538,1.727226906,83.57468354,2351.217687
Brooks Pounders,4-Seam Fastball,-0.053741422,2.938288828,91.69574468,2182.425532
Brooks Pounders,Changeup,-0.597961024,2.262002993,84.9,1562.5
Brooks Pounders,Slider,0.497490578,2.280052869,86.15853659,2381.02439
Brusdar Graterol,4-Seam Fastball,0.168473906,2.685922833,98.78461538,2098.230769
Brusdar Graterol,Changeup,0.166882804,1.832563819,90.83333333,1673.666667
Brusdar Graterol,Sinker,-0.248108339,2.575549037,99.01971831,2002.732394
Brusdar Graterol,Slider,0.357783493,2.075505994,88.25227273,2407.956522
Bryan Abreu,4-Seam Fastball,-0.019386576,3.112255448,95.1106383,2215.234043
Bryan Abreu,Changeup,-1.872144683,3.712339162,89.4,1545.333333
Bryan Abreu,Curveball,0.365148608,1.810347117,85.321875,2985.96875
Bryan Abreu,Slider,0.478100148,1.895538967,86.61875,2735.65625
Bryan Garcia,Changeup,-0.93358519,1.725533488,86.62272727,2051.863636
Bryan Garcia,Sinker,-0.2984524,2.546748311,94.23432836,2269.850746
Bryan Garcia,Slider,0.403424107,1.804869456,87.6825,2512.5
Bryan Holaday,Curveball,0.389599889,2.805396151,63.4,
Bryan Shaw,Changeup,-0.216035169,1.584593927,84.03258427,
Bryan Shaw,Curveball,0.128766944,1.652341346,80.7576087,
Bryan Shaw,Cutter,0.229727768,2.346009391,92.49352679,
Bryan Shaw,Slider,0.503684688,1.487428677,83.05765766,
Bryse Wilson,2-Seam Fastball,-0.756277879,1.81951097,92.95263158,
Bryse Wilson,4-Seam Fastball,-0.26068208,2.904543111,94.7464135,
Bryse Wilson,Changeup,-0.562724017,1.539772076,84.86875,
Bryse Wilson,Curveball,0.078906459,2.012824018,79.76785714,
Bryse Wilson,Slider,0.678805162,1.629796172,86.64166667,
Buck Farmer,4-Seam Fastball,-0.129794205,2.539609388,95,
Buck Farmer,Changeup,-0.597658755,1.717470733,88.105,
Buck Farmer,Slider,0.46521729,1.465635368,82.37560137,
Buddy Boshers,Changeup,0.52173196,2.043009741,84.37692308,
Buddy Boshers,Curveball,-0.160920026,1.813659469,80.41699029,
Buddy Boshers,Sinker,-0.403512155,2.749417645,92.62236842,
Burch Smith,2-Seam Fastball,0.097789053,2.145124319,92,
Burch Smith,4-Seam Fastball,-0.028567872,2.805030099,92.57434944,
Burch Smith,Changeup,-0.601039913,2.268690552,82.15217391,
Burch Smith,Curveball,0.263774437,1.790637479,78.20117647,
Burch Smith,Slider,2.252752159,2.13009357,85.7,
CC Sabathia,4-Seam Fastball,-0.051026909,2.993819865,88.76363636,
CC Sabathia,Changeup,0.603449529,1.946952807,82.67440758,
CC Sabathia,Cutter,-0.392481389,3.011340484,88.33553719,
CC Sabathia,Sinker,0.520680191,2.277239261,89.14879032,
CC Sabathia,Slider,0.155218677,1.892988611,79.24195402,
Cal Quantrill,2-Seam Fastball,-0.615792061,2.424009884,94.31659056,
Cal Quantrill,4-Seam Fastball,-0.040526648,2.789551792,94.52464986,
Cal Quantrill,Changeup,-0.521164698,1.770432408,84.61687898,
Cal Quantrill,Curveball,-0.456280648,2.301104755,79.46666667,
Cal Quantrill,Slider,0.227763315,1.65116954,86.43420366,
Caleb Ferguson,4-Seam Fastball,0.114307608,2.809025746,94.43981337,
Caleb Ferguson,Changeup,0.968617754,2.203152901,85.8,
Caleb Ferguson,Curveball,-0.179699369,2.107482891,76.24972067,
Caleb Frare,4-Seam Fastball,0.138161761,2.772817638,92.29375,
Caleb Frare,Slider,-0.233159127,1.575462606,85.20952381,
Caleb Joseph,Curveball,-0.503368963,2.566842037,73,
Caleb Joseph,Slider,0.416209356,2.164540543,62.3,
Caleb Smith,4-Seam Fastball,0.013885955,3.015229788,91.58427673,
Caleb Smith,Changeup,0.561456607,2.088434604,82.56974359,
Caleb Smith,Slider,-0.381397753,1.898897658,83.52202381,
Cam Bedrosian,4-Seam Fastball,-0.265821904,2.731564569,92.92618557,
Cam Bedrosian,Slider,0.203858605,1.756202155,83.23972868,
Cam Bedrosian,Split Finger,-0.639802655,1.814450929,86.1,
Carl Edwards Jr.,2-Seam Fastball,-0.174153773,1.793910116,91.17272727,
Carl Edwards Jr.,4-Seam Fastball,0.033393546,2.663507301,93.88132296,
Carl Edwards Jr.,Changeup,-2.252656703,4.274211226,87.8,
Carl Edwards Jr.,Curveball,0.55860261,1.514908481,79.22857143,
Carlos Carrasco,2-Seam Fastball,-0.516798852,2.437334256,92.67272727,
Carlos Carrasco,4-Seam Fastball,0.234584839,2.466396923,93.75046729,
Carlos Carrasco,Changeup,0.10060523,1.64435553,87.81434599,
Carlos Carrasco,Curveball,-0.063679898,1.967337618,81.19047619,
Carlos Carrasco,Slider,0.639735503,1.64235898,84.73709677,
Carlos Estevez,2-Seam Fastball,-0.457463354,2.675445646,97.41818182,
Carlos Estevez,4-Seam Fastball,-0.001492889,2.634495489,97.84504182,
Carlos Estevez,Changeup,-0.484668776,2.134280138,90.48181818,
Carlos Estevez,Slider,0.376594327,1.991617563,87.65964392,
Carlos Martinez,2-Seam Fastball,-0.398205167,2.351797604,94.32654321,
Carlos Martinez,4-Seam Fastball,0.036983295,2.690858499,96.59827586,
Carlos Martinez,Changeup,-0.007624706,1.703111362,88.11862069,
Carlos Martinez,Cutter,0.176380581,2.790637579,93.88888889,
Carlos Martinez,Slider,0.278404622,2.33737589,86.04932127,
Carlos Rodon,2-Seam Fastball,-1.180401727,2.100025233,95.36666667,
Carlos Rodon,4-Seam Fastball,-0.018444615,2.590014971,91.44846797,
Carlos Rodon,Changeup,0.166921822,1.389624038,84.08533333,
Carlos Rodon,Slider,-0.173033655,1.72923488,83.78957529,
Carlos Torres,2-Seam Fastball,-0.620183919,2.29804546,90.7,
Carlos Torres,4-Seam Fastball,0.075610935,2.497251508,91.27222222,
Carlos Torres,Curveball,-0.311597356,1.669489369,79.52727273,
Carlos Torres,Cutter,0.459711861,2.258361459,90.0516129,
Carlos Torres,Slider,0.669250528,1.323742681,80.3,
Carson Fulmer,4-Seam Fastball,-0.090955944,2.277580431,93.61934156,
Carson Fulmer,Changeup,-0.330159749,1.834822441,86.52183908,
Carson Fulmer,Curveball,0.316559709,1.367073403,82.84222222,
Carson Fulmer,Cutter,0.559854054,1.845873825,87.9198895,
Casey Sadler,4-Seam Fastball,-0.12989644,3.095396539,93.325,
Casey Sadler,Changeup,-0.895753781,2.05805224,86.76666667,
Casey Sadler,Curveball,-0.163629833,1.695470198,81.69633508,
Casey Sadler,Cutter,0.43557266,2.260906514,90.1921659,
Casey Sadler,Sinker,-0.288952536,2.042422256,93.42813688,
Chad Bettis,2-Seam Fastball,0.469983425,2.565203069,93.08076923,
Chad Bettis,4-Seam Fastball,0.096991572,2.443174342,93.02086721,
Chad Bettis,Changeup,-0.066532038,1.809705616,87.03403614,
Chad Bettis,Curveball,0.322804736,1.622281596,77.33467742,
Chad Bettis,Cutter,0.479171071,2.101690492,88.7150838,
Chad Green,4-Seam Fastball,-0.026029541,2.711119524,96.39745935,
Chad Green,Slider,0.756333103,1.903575153,87.61310861,
Chad Green,Split Finger,0.068560877,1.626677248,88.704,
Chad Sobotka,2-Seam Fastball,-0.745326301,2.914082221,96.1,
Chad Sobotka,4-Seam Fastball,-0.049365166,2.656602383,96.09365079,
Chad Sobotka,Changeup,-0.507623887,1.821665511,87.3,
Chad Sobotka,Slider,0.411674301,1.675387669,84.78806584,
Chance Adams,2-Seam Fastball,-0.400092151,1.770452889,92.68,
Chance Adams,4-Seam Fastball,0.014848813,2.592633086,91.62021277,
Chance Adams,Changeup,-0.318397378,1.636345169,85.74324324,
Chance Adams,Curveball,0.290262652,1.533086984,79.00119048,
Chance Adams,Slider,0.778549867,1.685126332,83.44705882,
Chandler Shepherd,4-Seam Fastball,-0.131357717,2.67133934,92.12866667,
Chandler Shepherd,Changeup,-0.516719832,2.07899288,85.88529412,
Chandler Shepherd,Curveball,0.782815926,0.957947948,81.75217391,
Chandler Shepherd,Slider,0.349786521,2.418886603,85.98181818,
Charlie Culberson,2-Seam Fastball,-1.04880646,3.498403076,88.75,
Charlie Culberson,4-Seam Fastball,0.107249566,2.962324462,89.63421053,
Charlie Culberson,Changeup,0.61180871,1.65368446,88.15,
Charlie Culberson,Curveball,-0.899345942,3.93453809,77.7,
Charlie Culberson,Slider,-0.6377312,2.292643898,81.52,
Charlie Morton,2-Seam Fastball,-0.156371434,2.330047252,93.89101498,
Charlie Morton,4-Seam Fastball,0.010208049,2.956897336,94.71688034,
Charlie Morton,Curveball,0.407667344,1.858318467,78.61416382,
Charlie Morton,Cutter,0.354402159,2.246172046,85.41559633,
Charlie Morton,Split Finger,-0.380868738,2.08570874,84.87745098,
Chase Anderson,2-Seam Fastball,-0.516889498,2.343526123,93.27588235,
Chase Anderson,4-Seam Fastball,0.046817334,2.851771124,93.34358717,
Chase Anderson,Changeup,-0.232623313,1.931947915,82.65960503,
Chase Anderson,Curveball,0.058754666,2.076692623,77.80127119,
Chase Anderson,Cutter,0.629086775,2.339756043,90.61976401,
Chase De Jong,4-Seam Fastball,0.142711005,2.553179663,91.15172414,
Chase De Jong,Changeup,0.096038522,2.17242914,85.5,
Chase De Jong,Curveball,-0.936907334,2.026984567,77.38,
Chase De Jong,Slider,-0.297094439,1.773329615,80.95555556,
Chasen Bradford,4-Seam Fastball,0.272218278,2.53986994,90.64651163,
Chasen Bradford,Changeup,-0.575824902,1.975976624,84.4,
Chasen Bradford,Sinker,-0.338917844,2.145569905,89.90465116,
Chasen Bradford,Slider,0.73455587,1.641804985,84.72555556,
Chasen Shreve,4-Seam Fastball,0.211545571,3.151349473,90.58571429,
Chasen Shreve,Split Finger,-0.041552156,1.084338287,82.43571429,
Chaz Roe,2-Seam Fastball,0.343470676,2.720680899,92.07123288,
Chaz Roe,4-Seam Fastball,0.662186879,3.413668242,92.09375,
Chaz Roe,Curveball,0.287477977,2.253834473,74.85,
Chaz Roe,Cutter,0.599163282,2.463450988,87.16140351,
Chaz Roe,Slider,0.32182942,2.20432556,81.06168067,
Chi Chi Gonzalez,2-Seam Fastball,-0.413394081,1.956816862,91.50746269,
Chi Chi Gonzalez,4-Seam Fastball,0.076429632,2.384701053,92.36521739,
Chi Chi Gonzalez,Changeup,-0.10128212,1.470460645,86.48615385,
Chi Chi Gonzalez,Cutter,0.264344675,1.68799549,86.92685185,
Chi Chi Gonzalez,Slider,0.190981076,1.568028282,82.04054054,
Chris Archer,2-Seam Fastball,-0.35649108,2.395597582,93.85296804,
Chris Archer,4-Seam Fastball,-0.026192598,2.833714675,94.08948626,
Chris Archer,Changeup,-0.48918891,1.896723045,87.6743083,
Chris Archer,Curveball,0.133744063,2.136803816,82.55454545,
Chris Archer,Slider,0.467721599,1.885061356,88.69717742,
Chris Bassitt,4-Seam Fastball,0.155347604,2.784297461,93.92887324,
Chris Bassitt,Changeup,-0.134081836,2.047201059,85.01287129,
Chris Bassitt,Curveball,-7.29E-05,1.919504665,70.3381877,
Chris Bassitt,Cutter,0.316894648,2.591161787,88.31189024,
Chris Bassitt,Sinker,-0.214729067,2.466749933,93.1828,
Chris Bassitt,Slider,0.889493623,1.320805105,79.16666667,
Chris Davis,Changeup,0.043313593,2.684490108,83.92941176,
Chris Davis,Curveball,-1.64372742,1.73211075,77.65,
Chris Davis,Slider,0.849761058,0.970491992,83.3,
Chris Devenski,4-Seam Fastball,0.148299281,3.00003673,94.70714286,
Chris Devenski,Changeup,0.189974175,1.724149712,84.0069378,
Chris Devenski,Slider,0.727244762,1.914677252,81.56216216,
Chris Ellis,4-Seam Fastball,0.338259479,2.831213678,93.16666667,
Chris Ellis,Knuckle Curve,-0.357898071,1.700216478,79.66666667,
Chris Ellis,Slider,0.135993933,2.172943979,84.58,
Chris Flexen,2-Seam Fastball,-0.820630025,2.800430006,94.5,
Chris Flexen,4-Seam Fastball,0.005699068,2.588572237,94.2975,
Chris Flexen,Changeup,-0.620132565,2.375454432,83.55142857,
Chris Flexen,Curveball,-0.020249102,2.459370666,78.14,
Chris Flexen,Slider,0.246321232,2.250870822,88.115,
Chris Martin,4-Seam Fastball,-0.12207902,2.61329604,95.89430052,
Chris Martin,Changeup,-0.085725921,1.111424395,88.96285714,
Chris Martin,Cutter,0.41639216,2.48835472,91.59206349,
Chris Martin,Sinker,-0.436598913,2.238443026,95.2382716,
Chris Martin,Slider,0.402292731,1.63755462,86.06190476,
Chris Mazza,4-Seam Fastball,0.237740803,2.139714385,90.58888889,
Chris Mazza,Changeup,0.200745621,1.921367905,84.475,
Chris Mazza,Cutter,0.719811289,2.289343633,88.29428571,
Chris Mazza,Sinker,-0.333145749,2.36819014,92.03088235,
Chris Mazza,Slider,0.759028218,1.59269832,82.03157895,
Chris Owings,4-Seam Fastball,-0.073449223,2.547932661,67.84883721,
Chris Paddack,4-Seam Fastball,-0.033467635,2.768746444,93.85466954,
Chris Paddack,Changeup,-0.152899566,1.590978586,84.46184615,
Chris Paddack,Curveball,0.240508064,1.990051438,76.10882353,
Chris Rusin,4-Seam Fastball,0.515883481,2.11580652,89,
Chris Rusin,Changeup,0.889542514,1.826011137,82.56666667,
Chris Rusin,Cutter,-0.117800103,1.74065276,86.75,
Chris Rusin,Sinker,-0.021422483,1.985234433,88.93076923,
Chris Sale,2-Seam Fastball,0.552535352,2.322404697,92.21593625,
Chris Sale,4-Seam Fastball,-0.076731862,2.995778749,93.40702152,
Chris Sale,Changeup,0.331420159,2.038831845,85.24713542,
Chris Sale,Slider,-0.151303456,2.075687109,78.97983105,
Chris Stratton,2-Seam Fastball,0.024151724,1.185255493,91.65,
Chris Stratton,4-Seam Fastball,-0.12138325,2.661850288,92.171266,
Chris Stratton,Changeup,-0.473865168,1.733350528,84.78243243,
Chris Stratton,Curveball,-0.096076323,1.834061886,77.1037037,
Chris Stratton,Cutter,0.875317289,3.786810014,90.95,
Chris Stratton,Slider,0.63845854,1.659327116,84.533,
Cionel Perez,4-Seam Fastball,0.04700027,2.631002548,95.24356436,
Cionel Perez,Changeup,0.539912829,1.525811211,87.77647059,
Cionel Perez,Curveball,-0.67464028,1.691962266,73.6,
Cionel Perez,Slider,-0.552768709,1.48135316,82.88409091,
Clay Buchholz,2-Seam Fastball,-0.19897377,2.334908305,89.1742268,
Clay Buchholz,4-Seam Fastball,0.179316127,2.635515527,89.7028777,
Clay Buchholz,Changeup,-0.187576036,2.059274804,76.59052632,
Clay Buchholz,Curveball,0.217804091,2.008262557,75.1125,
Clay Buchholz,Cutter,0.38799151,2.356726356,84.4,
Clay Holmes,4-Seam Fastball,0.258370894,2.380098543,94.03555556,
Clay Holmes,Changeup,-0.177692796,2.182920632,87.10909091,
Clay Holmes,Curveball,0.183982304,2.00901599,81.58894231,
Clay Holmes,Sinker,-0.208358504,2.247923942,94.29934783,
Clay Holmes,Slider,0.453739463,2.152986915,86.79807692,
Clayton Kershaw,4-Seam Fastball,-0.070020175,2.594301021,90.29628319,
Clayton Kershaw,Changeup,0.413709855,1.164029136,85.1625,
Clayton Kershaw,Curveball,0.029241793,1.740036997,73.50992908,
Clayton Kershaw,Slider,-0.401682876,1.708225337,86.89562624,
Clayton Richard,2-Seam Fastball,0.021380413,2.080314196,90.20748792,
Clayton Richard,4-Seam Fastball,-0.592028273,2.824471906,91.05267857,
Clayton Richard,Changeup,0.356858493,1.47189481,82.06923077,
Clayton Richard,Slider,0.002050326,1.899537466,79.62222222,
Cody Allen,4-Seam Fastball,0.038630002,2.630915786,92.20454545,
Cody Allen,Knuckle Curve,0.468865449,1.538162865,82.63480176,
Cody Anderson,4-Seam Fastball,0.074058649,2.833124728,94.40361446,
Cody Anderson,Changeup,-0.081312907,1.573021848,86.00416667,
Cody Anderson,Curveball,0.54086451,1.970001777,82.36111111,
Cody Anderson,Cutter,0.026866732,2.595650007,93.75,
Cody Reed,2-Seam Fastball,-0.112841474,2.372995134,94.29354839,
Cody Reed,Changeup,1.089137175,2.3075331,90.7,
Cody Reed,Slider,-0.585658892,1.894953905,88.95217391,
Cody Stashak,4-Seam Fastball,0.025939845,2.642099008,91.6969697,
Cody Stashak,Changeup,-0.560753773,2.451193602,85.35384615,
Cody Stashak,Slider,0.540584605,2.113118705,82.16923077,
Cole Hamels,2-Seam Fastball,0.290790688,2.124833932,91.11799308,
Cole Hamels,4-Seam Fastball,0.167454549,2.824598759,91.43957597,
Cole Hamels,Changeup,0.456741356,1.666212473,83.27005871,
Cole Hamels,Curveball,-0.203867842,1.737490976,77.99397993,
Cole Hamels,Cutter,0.003549571,2.375684395,87.62802691,
Cole Irvin,4-Seam Fastball,0.123452888,2.598130651,89.82919255,
Cole Irvin,Changeup,0.588196251,1.882062684,83.41162791,
Cole Irvin,Curveball,0.482790197,2.628117374,76.35882353,
Cole Irvin,Slider,-0.169173069,2.211561224,84.234375,
Cole Sulser,4-Seam Fastball,0.321765634,3.005399691,93.34698795,
Cole Sulser,Changeup,-0.715482087,1.943272251,83.4,
Cole Sulser,Slider,0.685976281,1.908116209,86.70571429,
Colin Poche,4-Seam Fastball,-0.11244246,2.850906253,92.91352406,
Colin Poche,Curveball,-0.788869253,1.620760343,83.88850575,
Colin Poche,Split Finger,-0.456475272,2.45164437,83.18461538,
Collin McHugh,2-Seam Fastball,-0.991604951,2.694826624,88.33,
Collin McHugh,4-Seam Fastball,-0.160713456,2.8960238,90.77589499,
